normalized_vendor_name,original_vendor_name
THOMSON REUTERS,THOMSON REUTERS CANADA LIMITED
THOMSON REUTERS,THOMSON REUTERS
THOMSON REUTERS,Thomson Reuters Canada Ltd
THOMSON REUTERS,Thomson Reuters Canada Limited
THOMSON REUTERS,THOMSON REUTERS CANADA LIMITED /
THOMSON REUTERS,THOMSON REUTERS CANADA
THOMSON REUTERS,Thomson Reuters Canada Limited /
THOMSON REUTERS,Thomson Reuters
THOMSON REUTERS,Thomson Reuters Canada
THOMSON REUTERS,Thomson Reuters Canada Ltd.
THOMSON REUTERS,Thomson Reuters-West
THOMSON REUTERS,Thompson Reuters
THOMSON REUTERS,THOMSON REUTERS CANADA LTD.
THOMSON REUTERS,THOMSON REUTERS CANADA LTD
THOMSON REUTERS,Thomas Reuters Canada Limited
THOMSON REUTERS,THOMSON REUTERS CANADA.
THOMSON REUTERS,Thomson Reuters (F&R) Canada
