d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2243876.36,2301749.06
2018-2019,2777553.67,2818439.16
2019-2020,2527283.83,2504926.30
2020-2021,2909877.29,2767122.91
2021-2022,120122903.42,111008232.25
