owner_org,d_fiscal_year,total
atssc-scdata,2017-2018,22862.16
cbsa-asfc,2017-2018,62370.93632958802
cbsa-asfc,2018-2019,18469.063670411986
cbsa-asfc,2020-2021,77546.25
cic,2017-2018,223982.73500000002
cic,2018-2019,52277.087403314916
cic,2019-2020,10715.067596685083
cihr-irsc,2017-2018,202586.92211055275
cnsc-ccsn,2018-2019,59939.657020364415
cnsc-ccsn,2019-2020,108603.53697749195
cnsc-ccsn,2020-2021,108306.80600214362
cra-arc,2019-2020,25717.61269230769
cra-arc,2020-2021,66511.06730769231
csa-asc,2017-2018,257339.45
dfatd-maecd,2020-2021,441731.8917857143
dnd-mdn,2017-2018,404234.7769059142
dnd-mdn,2018-2019,64954.783094085804
dnd-mdn,2019-2020,106357.94109546166
dnd-mdn,2020-2021,461323.2042438952
esdc-edsc,2017-2018,328821.73281715007
esdc-edsc,2018-2019,141929.24203846155
esdc-edsc,2019-2020,62993.25263076924
esdc-edsc,2020-2021,39726.07751445087
irb-cisr,2018-2019,67923.39134020619
irb-cisr,2019-2020,182793.83257731958
irb-cisr,2020-2021,182294.39587628868
jus,2017-2018,328835.8885505697
jus,2018-2019,461685.0182672455
jus,2019-2020,413464.0679858294
jus,2020-2021,216228.48811518325
nrcan-rncan,2017-2018,119814.68316831683
nserc-crsng,2019-2020,29347.49
pc,2020-2021,153945.53563169163
pwgsc-tpsgc,2017-2018,123968.67088607595
pwgsc-tpsgc,2018-2019,215310.07311392407
pwgsc-tpsgc,2019-2020,216882.816
pwgsc-tpsgc,2020-2021,33486.42
tbs-sct,2019-2020,23479.14
vac-acc,2019-2020,53755
