d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,257339.45
2_professional_services,2017-2018,773213.0576124756
2_professional_services,2018-2019,575491.9057218491
2_professional_services,2019-2020,490768.95362176147
2_professional_services,2020-2021,1044125.5790709307
3_information_technology,2017-2018,1084227.2784782725
3_information_technology,2018-2019,783754.3960695926
3_information_technology,2019-2020,778569.7577680952
3_information_technology,2020-2021,738321.4756253072
9_human_capital,2017-2018,22862.16
9_human_capital,2019-2020,53755
