d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2137641.95,2203091.41
2018-2019,1359246.30,1384706.63
2019-2020,1323093.71,1315462.81
2020-2021,1789184.77,1703712.24
2021-2022,2014577.70,1876147.78
2022-2023,1162946.99,1043292.78
