d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_other,2021-2022,10915.97,9925.57
it_software_licensing,2019-2020,63353.98,61844.84
it_software_licensing,2020-2021,856451.93,816519.40
it_software_licensing,2021-2022,1420716.74,1323168.34
