d_fiscal_year,total,total_constant_2019_dollars
2017-2018,27449.33,28161.78
2018-2019,25815.65,26217.13
2019-2020,1184758.22,1174792.04
2020-2021,1176837.47,1118780.33
2021-2022,1188171.89,1103127.16
