d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,597261.03,615669.14
1_facilities_and_construction,2018-2019,1075377.03,1094694.31
1_facilities_and_construction,2019-2020,531860.52,527402.74
1_facilities_and_construction,2020-2021,1080421.14,1029463.08
1_facilities_and_construction,2021-2022,1029585.21,955680.70
1_facilities_and_construction,2022-2023,323057.93,289280.90
10_office_management,2018-2019,59117.65,60194.40
10_office_management,2019-2020,40488.98,40166.00
10_office_management,2020-2021,66705.19,63526.71
10_office_management,2021-2022,88441.94,82276.05
10_office_management,2022-2023,40198.30,35959.04
2_professional_services,2017-2018,12752.76,13152.73
