owner_org,d_fiscal_year,total,total_constant_2019_dollars
cfia-acia,2018-2019,3325.72,3367.73
cfia-acia,2019-2020,8061.01,7996.71
cfia-acia,2020-2021,4713.27,4499.48
cfia-acia,2022-2023,4246.52,3768.67
csc-scc,2018-2019,23938.70,24380.48
csc-scc,2020-2021,20891.20,19905.59
csc-scc,2021-2022,16963.81,15820.99
csc-scc,2022-2023,40198.30,35959.04
dnd-mdn,2017-2018,547521.12,564362.93
dnd-mdn,2018-2019,999709.52,1017594.63
dnd-mdn,2019-2020,500444.97,496295.73
dnd-mdn,2020-2021,1002661.73,955595.62
dnd-mdn,2021-2022,988310.53,917306.58
dnd-mdn,2022-2023,147421.75,132530.85
pc,2017-2018,62492.67,64458.95
pc,2018-2019,62373.07,63534.68
pc,2019-2020,63843.52,63276.30
pc,2020-2021,74323.71,70771.52
pc,2021-2022,99987.86,92961.28
pc,2022-2023,127766.51,114261.95
pwgsc-tpsgc,2018-2019,45147.67,46011.19
pwgsc-tpsgc,2020-2021,44536.41,42217.58
pwgsc-tpsgc,2021-2022,12764.95,11867.90
pwgsc-tpsgc,2022-2023,43623.15,38719.43
