d_fiscal_year,total,total_constant_2019_dollars
2017-2018,172187.42,177493.62
2018-2019,585553.41,593408.96
2019-2020,841031.00,831238.85
2020-2021,577261.39,549648.16
2021-2022,866966.26,805803.51
