owner_org,d_fiscal_year,total,total_constant_2019_dollars
cic,2019-2020,21325.36,21096.00
csc-scc,2017-2018,11297.74,11609.07
dfatd-maecd,2017-2018,15780.45,16328.82
dfatd-maecd,2018-2019,35651.50,36238.10
dfatd-maecd,2019-2020,117296.38,114838.68
dfatd-maecd,2020-2021,72421.07,68387.39
dfatd-maecd,2021-2022,56050.78,52720.33
dnd-mdn,2017-2018,16489.97,16996.48
dnd-mdn,2018-2019,304147.36,308499.07
dnd-mdn,2019-2020,621086.27,615195.30
dnd-mdn,2020-2021,492456.21,469515.16
dnd-mdn,2021-2022,709413.65,657773.65
hc-sc,2017-2018,25966.29,26762.13
hc-sc,2018-2019,12093.89,12385.44
hc-sc,2020-2021,2321.92,2202.20
hc-sc,2021-2022,54178.08,50759.25
ic,2020-2021,10062.19,9543.41
ic,2021-2022,47323.76,44550.28
jus,2017-2018,11288.70,11599.78
nrcan-rncan,2019-2020,11275.14,11006.56
pco-bcp,2018-2019,21388.64,21740.57
psc-cfp,2018-2019,14803.00,14929.24
pwgsc-tpsgc,2018-2019,13385.40,13499.55
rcmp-grc,2017-2018,16797.85,17381.58
rcmp-grc,2019-2020,12802.79,12497.82
ssc-spc,2018-2019,147783.87,149044.21
tbs-sct,2017-2018,63266.42,65169.41
tbs-sct,2018-2019,36299.75,37072.78
tbs-sct,2019-2020,45775.56,45408.20
tc,2017-2018,11300.00,11646.34
tc,2019-2020,11469.50,11196.29
