d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,38678.79,39877.05
1_facilities_and_construction,2018-2019,26049.39,26570.56
1_facilities_and_construction,2021-2022,15740.79,14312.64
10_office_management,2017-2018,85852.86,88378.27
10_office_management,2018-2019,64488.15,65501.58
10_office_management,2019-2020,135631.59,133414.79
10_office_management,2020-2021,80846.63,76420.11
10_office_management,2021-2022,46704.18,44444.94
11_defence,2019-2020,10455.90,10400.50
11_defence,2021-2022,131924.63,119955.19
2_professional_services,2017-2018,11300.00,11646.34
2_professional_services,2020-2021,10062.19,9543.41
2_professional_services,2021-2022,47323.76,44550.28
3_information_technology,2017-2018,15780.45,16328.82
3_information_technology,2018-2019,147783.87,149044.21
3_information_technology,2019-2020,12802.79,12497.82
3_information_technology,2020-2021,2321.92,2202.20
3_information_technology,2021-2022,54178.08,50759.25
6_industrial_products_and_services,2017-2018,20575.32,21263.14
6_industrial_products_and_services,2018-2019,347232.00,352292.61
6_industrial_products_and_services,2019-2020,682140.72,674925.75
6_industrial_products_and_services,2020-2021,484030.65,461482.45
6_industrial_products_and_services,2021-2022,571094.82,531781.21
