d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,501076.56467954913
1_facilities_and_construction,2018-2019,659157.2238691933
1_facilities_and_construction,2019-2020,465455.2017474327
1_facilities_and_construction,2020-2021,489815.38079489936
10_office_management,2017-2018,31447.245493083046
10_office_management,2018-2019,115594.75128740475
10_office_management,2019-2020,72800.14648780489
10_office_management,2020-2021,72601.23898373984
11_defence,2017-2018,348618.47
11_defence,2018-2019,597093.9059562841
11_defence,2019-2020,176854.44404371586
11_defence,2020-2021,13105621.826958904
2_professional_services,2018-2019,182383.95953757223
2_professional_services,2019-2020,110408.76046242774
2_professional_services,2020-2021,0
3_information_technology,2017-2018,18019220.437528215
3_information_technology,2018-2019,18711987.021934506
3_information_technology,2019-2020,5548189.318357121
3_information_technology,2020-2021,12422000.469186481
6_industrial_products_and_services,2018-2019,14303.740000000002
6_industrial_products_and_services,2019-2020,189296.8224617068
6_industrial_products_and_services,2020-2021,219834.8236870897
