d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,501076.56,513902.98
1_facilities_and_construction,2018-2019,659157.22,669339.45
1_facilities_and_construction,2019-2020,465455.20,462517.88
1_facilities_and_construction,2020-2021,489815.38,465597.13
1_facilities_and_construction,2021-2022,211991.63,174323.70
10_office_management,2017-2018,31447.25,32226.21
10_office_management,2018-2019,115594.75,117382.95
10_office_management,2019-2020,72800.15,72185.79
10_office_management,2020-2021,72601.24,69019.84
10_office_management,2021-2022,12133.36,11472.83
11_defence,2017-2018,348618.47,356927.59
11_defence,2018-2019,597093.91,605107.73
11_defence,2019-2020,176854.44,176905.12
11_defence,2020-2021,13105621.83,12347136.27
11_defence,2021-2022,7661618.54,670375.20
2_professional_services,2018-2019,182383.96,184785.11
2_professional_services,2019-2020,110408.76,110124.24
2_professional_services,2020-2021,0.00,0.00
2_professional_services,2021-2022,0.00,0.00
3_information_technology,2017-2018,18019220.44,18484746.01
3_information_technology,2018-2019,18711987.02,18993528.58
3_information_technology,2019-2020,5548189.32,5483967.12
3_information_technology,2020-2021,12422000.47,11799490.06
3_information_technology,2021-2022,27342499.58,18284943.25
6_industrial_products_and_services,2018-2019,14303.74,14480.70
6_industrial_products_and_services,2019-2020,189296.82,187325.84
6_industrial_products_and_services,2020-2021,219834.82,208990.43
6_industrial_products_and_services,2021-2022,219834.82,171969.01
