d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
10_office_management,2017-2018,65781.76,67442.20
10_office_management,2018-2019,259860.83,263879.50
10_office_management,2019-2020,275628.62,273012.03
10_office_management,2020-2021,307434.08,292377.75
10_office_management,2021-2022,250580.59,232634.56
3_information_technology,2017-2018,114120.71,117074.01
3_information_technology,2018-2019,127116.30,129046.82
3_information_technology,2019-2020,215064.93,213250.00
3_information_technology,2020-2021,253437.09,240935.11
3_information_technology,2021-2022,253437.09,235302.40
6_industrial_products_and_services,2017-2018,714374.63,732886.41
6_industrial_products_and_services,2018-2019,714374.63,725484.21
6_industrial_products_and_services,2019-2020,295932.92,293435.55
6_industrial_products_and_services,2020-2021,342451.75,325860.20
