owner_org,d_fiscal_year,total,total_constant_2019_dollars
elections,2017-2018,6506.64,6692.46
elections,2018-2019,13098.90,13428.94
fcac-acfc,2019-2020,1643.84,1606.31
fcac-acfc,2020-2021,22222.22,21162.68
fcac-acfc,2021-2022,16133.94,15142.00
nrcan-rncan,2018-2019,24916.50,25220.82
nrcan-rncan,2019-2020,13017.60,12826.14
nserc-crsng,2019-2020,21718.60,21529.97
oag-bvg,2019-2020,7771.15,7622.07
oag-bvg,2020-2021,21652.43,20620.05
oag-bvg,2021-2022,21652.43,20130.82
pwgsc-tpsgc,2017-2018,292341.00,300919.27
pwgsc-tpsgc,2018-2019,1239575.13,1261775.18
pwgsc-tpsgc,2019-2020,509468.03,505624.45
pwgsc-tpsgc,2020-2021,1011805.88,963610.08
pwgsc-tpsgc,2021-2022,390057.42,362646.39
pwgsc-tpsgc,2022-2023,776115.01,692438.96
