d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1910007.14,1967552.89
2018-2019,8535209.34,8659474.70
2019-2020,6411101.08,6350774.44
2020-2021,5108448.95,4875139.24
2021-2022,4001164.79,3722595.61
