owner_org,d_fiscal_year,total,total_constant_2019_dollars
aandc-aadnc,2017-2018,81631.57,83555.79
aandc-aadnc,2018-2019,449963.16,456857.10
aandc-aadnc,2019-2020,433002.22,429348.13
aandc-aadnc,2020-2021,73350.10,69241.03
cer-rec,2019-2020,57730.02,57049.15
csc-scc,2020-2021,24823.11,23581.84
isc-sac,2017-2018,75243.92,77017.57
isc-sac,2018-2019,416173.42,422541.89
isc-sac,2019-2020,199559.96,199735.38
nrc-cnrc,2019-2020,87492.26,86789.83
nrc-cnrc,2020-2021,31967.95,30390.98
nrcan-rncan,2019-2020,145908.31,143974.35
nrcan-rncan,2020-2021,83187.55,78925.16
pc,2018-2019,2475845.25,2501439.64
pc,2019-2020,971175.25,960909.12
pc,2020-2021,478654.85,455008.31
pwgsc-tpsgc,2017-2018,1753131.66,1798197.04
pwgsc-tpsgc,2018-2019,5336976.98,5411767.34
pwgsc-tpsgc,2019-2020,4706831.82,4659232.51
pwgsc-tpsgc,2020-2021,4619046.68,4393913.58
pwgsc-tpsgc,2021-2022,3871697.94,2717742.03
