d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,30607.50,31537.68
1_facilities_and_construction,2018-2019,33150.00,33557.83
1_facilities_and_construction,2019-2020,580428.73,570156.89
1_facilities_and_construction,2020-2021,692622.91,660837.60
1_facilities_and_construction,2021-2022,307528.34,284404.44
1_facilities_and_construction,2022-2023,538399.11,478833.48
10_office_management,2020-2021,64125.17,61403.93
2_professional_services,2020-2021,100711.64,95595.73
2_professional_services,2021-2022,64345.00,58749.04
3_information_technology,2019-2020,31668.00,30945.17
3_information_technology,2020-2021,0.00,0.00
3_information_technology,2021-2022,0.00,0.00
3_information_technology,2022-2023,0.00,0.00
6_industrial_products_and_services,2019-2020,79240.57,77431.89
6_industrial_products_and_services,2022-2023,706834.16,630904.93
