owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,14087.50,14419.57
cfia-acia,2019-2020,4254.12,4166.93
cfia-acia,2020-2021,12130.88,11532.47
csc-scc,2017-2018,3788.22,3877.52
csc-scc,2018-2019,33724.42,34248.89
csc-scc,2019-2020,25408.81,25326.91
csc-scc,2020-2021,51043.16,48140.60
csc-scc,2021-2022,31633.57,6112.82
dfo-mpo,2018-2019,53026.50,53599.21
dfo-mpo,2019-2020,62308.09,61545.23
dfo-mpo,2020-2021,112217.19,106397.29
dfo-mpo,2021-2022,67198.69,50237.50
dnd-mdn,2017-2018,49524.60,50789.88
dnd-mdn,2018-2019,22710.59,23063.77
dnd-mdn,2019-2020,67803.20,67253.43
dnd-mdn,2020-2021,186096.51,176912.62
dnd-mdn,2021-2022,296728.62,272627.04
ec,2017-2018,11175.21,11464.79
ec,2018-2019,39971.06,40382.44
ic,2017-2018,39841.32,40929.01
lac-bac,2018-2019,11451.58,11576.06
lac-bac,2019-2020,13268.04,13282.84
nrc-cnrc,2019-2020,45831.64,45273.45
nrc-cnrc,2020-2021,59958.96,57001.20
nrc-cnrc,2021-2022,0.00,0.00
nrcan-rncan,2020-2021,34492.49,32478.75
pc,2017-2018,431147.34,442216.62
pc,2018-2019,352320.95,358017.77
pc,2019-2020,310207.67,307941.90
pc,2020-2021,287307.22,273515.47
pc,2021-2022,408191.96,303364.71
pwgsc-tpsgc,2017-2018,2531596.62,2595928.75
pwgsc-tpsgc,2018-2019,1564948.15,1591143.20
pwgsc-tpsgc,2019-2020,240049.75,236522.13
pwgsc-tpsgc,2020-2021,780027.67,744000.35
pwgsc-tpsgc,2021-2022,611240.40,365341.65
rcmp-grc,2017-2018,5886.24,6025.72
rcmp-grc,2018-2019,48600.55,49335.05
rcmp-grc,2019-2020,59078.54,58422.03
rcmp-grc,2020-2021,51680.95,49131.54
rcmp-grc,2021-2022,34489.89,15575.52
