d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,359743.3788635082
1_facilities_and_construction,2018-2019,2683507.726316507
1_facilities_and_construction,2019-2020,1421016.0421069271
1_facilities_and_construction,2020-2021,1276464.3451237772
6_industrial_products_and_services,2017-2018,1035264.5316806723
6_industrial_products_and_services,2018-2019,3496035.881512605
6_industrial_products_and_services,2019-2020,1311674.0049047908
6_industrial_products_and_services,2020-2021,1624276.7165676076
8_security_and_protection,2017-2018,25777.5
