owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2018-2019,108760.05,109943.19
aafc-aac,2019-2020,2872.18,2802.68
aafc-aac,2020-2021,88870.93,84315.13
aafc-aac,2021-2022,11628.75,10697.44
csc-scc,2017-2018,1035264.53,1063997.75
csc-scc,2018-2019,194016.73,197033.98
csc-scc,2019-2020,1311674.00,1296744.56
csc-scc,2020-2021,1613987.12,1534369.59
csc-scc,2021-2022,143029.43,134883.08
dfo-mpo,2017-2018,46893.66,48085.09
dfo-mpo,2018-2019,343091.31,347498.28
dfo-mpo,2019-2020,37751.70,37281.00
dfo-mpo,2020-2021,102182.85,97415.55
dnd-mdn,2017-2018,109862.63,112486.94
dnd-mdn,2018-2019,1782042.75,1809472.60
dnd-mdn,2019-2020,366049.15,363154.43
dnd-mdn,2020-2021,268319.42,253848.15
dnd-mdn,2021-2022,1310356.98,1214577.55
ec,2017-2018,35563.67,36485.24
ec,2021-2022,6482.61,5855.09
nrc-cnrc,2019-2020,50225.96,50214.95
nrc-cnrc,2020-2021,22025.15,20791.30
pwgsc-tpsgc,2017-2018,193200.92,197817.68
pwgsc-tpsgc,2018-2019,3751632.76,3807409.68
pwgsc-tpsgc,2019-2020,964117.05,954711.74
pwgsc-tpsgc,2020-2021,805355.60,765627.63
pwgsc-tpsgc,2021-2022,806766.50,737614.45
tc,2021-2022,41629.36,38237.59
