d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1420785.41,1459703.99
2018-2019,6179543.61,6260536.38
2019-2020,2732690.05,2726345.85
2020-2021,2900741.06,2832063.64
2021-2022,2319893.62,1536467.39
