owner_org,d_fiscal_year,total
dfo-mpo,2017-2018,3392832.36
dfo-mpo,2018-2019,10453691.03
dfo-mpo,2019-2020,16977435.96
dfo-mpo,2020-2021,11712582.78
dnd-mdn,2018-2019,108528.0988888889
dnd-mdn,2019-2020,1609762.6211111112
pc,2018-2019,46336.78
pc,2019-2020,10218.82
