normalized_vendor_name,original_vendor_name
STERLING FUELS,Sterling Fuels Ltd.
STERLING FUELS,STERLING FUELS
STERLING FUELS,Sterling Fuels Limited
STERLING FUELS,Sterling Feuls Limited
STERLING FUELS,Sterling Fuels Ltd
STERLING FUELS,STERLING MARINE FUELS
STERLING FUELS,Sterling Fuels
STERLING FUELS,Sterling Marine Fuels
STERLING FUELS,STERLING FUELS LTD
STERLING FUELS,Sterling Fuels ltd.
STERLING FUELS,Sterling Fuels LTD
STERLING FUELS,Sterling Fuels LTD.
STERLING FUELS,sterling fuels ltd
STERLING FUELS,Sterlinjg Fuels Ltd
STERLING FUELS,STERLING FUELS LIMITED
