d_fiscal_year,total,total_constant_2019_dollars
2017-2018,21812476.46,22458141.99
2018-2019,14436233.10,14681719.58
2019-2020,5033111.56,4990261.07
2020-2021,4200900.27,4000056.31
2021-2022,3430250.57,3164191.15
