d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,89297.09,92462.16
1_facilities_and_construction,2019-2020,0.00,0.00
11_defence,2017-2018,17105212.86,17553043.43
11_defence,2018-2019,9445216.34,9586925.20
11_defence,2019-2020,650366.52,649166.91
5_transportation_and_logistics,2017-2018,4617966.51,4713216.51
5_transportation_and_logistics,2018-2019,4980231.29,5042287.47
5_transportation_and_logistics,2019-2020,3795021.24,3788807.10
5_transportation_and_logistics,2020-2021,4200900.27,4071172.58
5_transportation_and_logistics,2021-2022,3430250.57,1664709.18
