d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,352332.2115811021
1_facilities_and_construction,2018-2019,55084.88364801022
1_facilities_and_construction,2019-2020,91413.64930638416
1_facilities_and_construction,2020-2021,58180.40273862229
10_office_management,2017-2018,34514.13597222222
10_office_management,2020-2021,23914.52
11_defence,2017-2018,1772659.181727892
11_defence,2018-2019,1456381.015144386
11_defence,2019-2020,1224072.3342542679
11_defence,2020-2021,1330062.778180217
2_professional_services,2017-2018,72069.02
2_professional_services,2019-2020,54269.350000000006
5_transportation_and_logistics,2017-2018,68167.95067307692
5_transportation_and_logistics,2018-2019,11550.035942307692
6_industrial_products_and_services,2017-2018,1600812.2595370736
6_industrial_products_and_services,2018-2019,1194457.3195026054
6_industrial_products_and_services,2019-2020,1558992.7978784377
6_industrial_products_and_services,2020-2021,599752.064287521
