normalized_vendor_name,original_vendor_name
JHT DEFENSE,JHT DEFENSE INC.
JHT DEFENSE,JHT DEFENSE INC
JHT DEFENSE,Jht Defence Inc
JHT DEFENSE,JHT Defence Inc.
JHT DEFENSE,JHT Defense Inc
JHT DEFENSE,JHT Defense Inc.
JHT DEFENSE,jht defense inc
JHT DEFENSE,JHT DEFENCE INC
JHT DEFENSE,JHT Defense INC
JHT DEFENSE,JHT DEFENSE
JHT DEFENSE,JHT Defence
JHT DEFENSE,JHT DEFENCE INC.
JHT DEFENSE,JHT Defense
JHT DEFENSE,JHT Deffense Inc
JHT DEFENSE,JHT Defence INC
JHT DEFENSE,JHT Defence Inc
JHT DEFENSE,JHT Denfense
JHT DEFENSE,JHT Defense INc
JHT DEFENSE,JHT DEFENCE
JHT DEFENSE,JHT Defense INC.
JHT DEFENSE,JHT  Defense INC
JHT DEFENSE,JHT DEFENSE LTD
JHT DEFENSE,JHT defense INC
JHT DEFENSE,JHT Defense LTD
JHT DEFENSE,JHT Defense inc
JHT DEFENSE,Jht Defense Inc
JHT DEFENSE,JHT Defense Incorporated
JHT DEFENSE,"JHT Defense, inc."
JHT DEFENSE,JHT DEFENCE LTD
JHT DEFENSE,JHT Defense Inc. (QC)
