d_fiscal_year,total,total_constant_2019_dollars
2017-2018,3902964.68,4004987.13
2018-2019,2724472.69,2765692.49
2019-2020,2928748.13,2908028.65
2020-2021,2011909.77,1910667.44
2021-2022,2705166.36,2516378.92
