d_most_recent_category,total,percentage
11_defence,8860196.42,0.542
6_industrial_products_and_services,6563521.07,0.4015
1_facilities_and_construction,590108.36,0.0361
5_transportation_and_logistics,137237.25,0.0084
2_professional_services,126338.37,0.0077
8_security_and_protection,36659.43,0.0022
10_office_management,34106.59,0.0021
