d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,123884.84,127590.96
1_facilities_and_construction,2018-2019,60600.58,61627.22
1_facilities_and_construction,2019-2020,91413.65,91124.01
1_facilities_and_construction,2020-2021,58180.40,55065.59
1_facilities_and_construction,2021-2022,127824.72,118666.16
1_facilities_and_construction,2022-2023,128204.17,115195.95
10_office_management,2017-2018,10192.07,10532.37
10_office_management,2020-2021,23914.52,22757.09
11_defence,2017-2018,1733819.48,1787633.82
11_defence,2018-2019,1457864.76,1485589.75
11_defence,2019-2020,1224072.33,1212666.67
11_defence,2020-2021,1356887.60,1292050.00
11_defence,2021-2022,1923285.28,1793797.60
11_defence,2022-2023,1164266.97,1040296.25
2_professional_services,2017-2018,72069.02,74532.64
2_professional_services,2019-2020,54269.35,53836.74
5_transportation_and_logistics,2017-2018,68167.95,70366.51
5_transportation_and_logistics,2018-2019,11550.04,11842.09
5_transportation_and_logistics,2021-2022,11439.11,10743.10
5_transportation_and_logistics,2022-2023,46080.15,40907.75
6_industrial_products_and_services,2017-2018,1858171.89,1916020.27
6_industrial_products_and_services,2018-2019,1194457.32,1216061.92
6_industrial_products_and_services,2019-2020,1558992.80,1551586.22
6_industrial_products_and_services,2020-2021,572927.24,543957.98
6_industrial_products_and_services,2021-2022,664818.29,617015.82
6_industrial_products_and_services,2022-2023,714153.53,640556.23
8_security_and_protection,2017-2018,36659.43,37821.13
