owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2018-2019,1654.40,1669.85
aafc-aac,2019-2020,21331.85,21346.14
aafc-aac,2020-2021,21877.91,20850.64
aafc-aac,2021-2022,3223.09,3052.25
aandc-aadnc,2017-2018,111050.91,114431.36
aandc-aadnc,2018-2019,77622.77,78949.97
aandc-aadnc,2019-2020,96105.25,95079.74
aandc-aadnc,2020-2021,8012.40,7615.37
aandc-aadnc,2021-2022,1440.59,1364.23
atssc-scdata,2017-2018,10758.84,11096.29
cbsa-asfc,2017-2018,166190.29,171238.47
cbsa-asfc,2018-2019,168753.92,171456.63
cbsa-asfc,2019-2020,98310.25,97522.04
cbsa-asfc,2020-2021,14341.65,13519.64
cbsa-asfc,2021-2022,61924.47,57390.00
cbsa-asfc,2022-2023,27652.26,24952.14
chrc-ccdp,2018-2019,14815.50,15081.02
chrc-ccdp,2021-2022,13500.00,12406.29
cic,2017-2018,67316.31,69349.60
cic,2018-2019,134424.45,137175.45
cic,2019-2020,94380.82,94141.26
cic,2020-2021,16031.80,15203.71
cic,2021-2022,105507.89,99119.74
cic,2022-2023,38648.73,34756.66
cra-arc,2022-2023,41000.00,36773.58
csc-scc,2017-2018,157538.72,162423.91
csc-scc,2018-2019,105475.21,107385.10
csc-scc,2019-2020,126166.47,125491.16
csc-scc,2020-2021,17316.11,16432.41
csc-scc,2021-2022,69195.72,64050.97
csps-efpc,2017-2018,14038.50,14483.65
csps-efpc,2018-2019,10994.90,11288.43
csps-efpc,2019-2020,10934.00,10958.99
csps-efpc,2020-2021,49637.96,46962.17
csps-efpc,2021-2022,17211.34,16231.47
dfatd-maecd,2018-2019,8697.50,8778.75
dfatd-maecd,2019-2020,14997.50,14938.39
dfatd-maecd,2020-2021,51458.44,49069.22
dfatd-maecd,2021-2022,315244.16,291120.33
dfatd-maecd,2022-2023,336571.76,301782.24
dfo-mpo,2017-2018,191556.68,197493.95
dfo-mpo,2018-2019,42683.12,43254.02
dfo-mpo,2019-2020,124266.33,123184.48
dfo-mpo,2020-2021,28040.39,26536.87
dfo-mpo,2021-2022,54260.54,49899.66
dfo-mpo,2022-2023,147602.34,131851.85
dnd-mdn,2017-2018,88433.00,91161.51
dnd-mdn,2018-2019,49213.98,50094.32
dnd-mdn,2019-2020,49597.67,49266.12
dnd-mdn,2020-2021,6794.12,6417.92
ec,2017-2018,87701.38,90375.16
ec,2018-2019,33242.95,33834.53
ec,2019-2020,34733.17,34397.81
ec,2020-2021,15368.46,14733.14
ec,2021-2022,139704.24,129440.08
ec,2022-2023,142262.55,126932.41
elections,2017-2018,38953.53,40217.16
elections,2019-2020,11375.00,11149.00
esdc-edsc,2017-2018,82494.83,85106.72
esdc-edsc,2018-2019,24600.00,25000.84
esdc-edsc,2019-2020,11353.00,11362.21
esdc-edsc,2020-2021,35100.00,33431.96
fcac-acfc,2018-2019,2013.01,2031.81
fcac-acfc,2019-2020,43313.39,43103.50
feddevontario,2017-2018,35078.51,36142.87
feddevontario,2019-2020,15016.50,15057.21
feddevontario,2021-2022,7541.47,6817.37
feddevontario,2022-2023,6318.53,5707.30
fintrac-canafe,2018-2019,10650.00,10910.03
hc-sc,2017-2018,357136.77,368219.46
hc-sc,2018-2019,109052.00,110785.21
hc-sc,2019-2020,154497.23,153412.94
hc-sc,2020-2021,67431.52,64106.17
hc-sc,2021-2022,98866.59,91587.29
hc-sc,2022-2023,181653.33,162374.08
iaac-aeic,2022-2023,34198.69,30362.87
ic,2017-2018,145356.87,149702.29
ic,2018-2019,87912.50,89370.85
ic,2019-2020,86716.10,85605.83
ic,2020-2021,162601.17,154793.74
ic,2021-2022,257465.29,238554.39
ic,2022-2023,136800.00,122105.36
isc-sac,2017-2018,52112.67,53723.53
isc-sac,2018-2019,81406.93,82763.05
isc-sac,2019-2020,19823.56,19749.03
isc-sac,2020-2021,88711.88,84300.46
isc-sac,2021-2022,96953.77,91112.16
isc-sac,2022-2023,53748.78,47649.95
jus,2017-2018,36915.00,37985.77
jus,2018-2019,64437.19,65302.11
jus,2019-2020,77845.50,77022.11
jus,2020-2021,16380.00,15523.06
jus,2021-2022,5731.13,5227.49
jus,2022-2023,55326.89,49241.13
lac-bac,2022-2023,27982.50,25236.20
nrc-cnrc,2017-2018,74968.09,77287.68
nrc-cnrc,2019-2020,55282.09,54563.61
nrc-cnrc,2020-2021,39997.32,38148.24
nrcan-rncan,2018-2019,22302.00,22798.26
nrcan-rncan,2019-2020,11520.00,11323.34
nrcan-rncan,2022-2023,5202.59,4604.00
nserc-crsng,2020-2021,16221.83,15486.85
nserc-crsng,2021-2022,22093.17,20540.58
nsira-ossnr,2019-2020,10934.00,10875.69
oag-bvg,2018-2019,0.00,0.00
oag-bvg,2019-2020,19866.00,19591.80
oag-bvg,2020-2021,0.00,0.00
oag-bvg,2021-2022,58320.00,54739.24
oag-bvg,2022-2023,0.00,0.00
osfi-bsif,2017-2018,50915.59,52486.28
osfi-bsif,2018-2019,28709.41,29423.00
osfi-bsif,2019-2020,3251.44,3177.22
osfi-bsif,2020-2021,55498.57,52834.63
osfi-bsif,2021-2022,97122.15,89866.11
osfi-bsif,2022-2023,42518.35,38273.48
pch,2018-2019,10413.39,10553.55
pch,2019-2020,39905.86,39846.68
pch,2022-2023,9869.54,8734.00
pco-bcp,2018-2019,14910.00,15079.39
pco-bcp,2019-2020,81880.75,80844.59
phac-aspc,2017-2018,99891.42,103037.99
phac-aspc,2018-2019,48554.71,49373.32
phac-aspc,2019-2020,91284.15,90657.00
phac-aspc,2020-2021,63428.53,60162.03
