d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
0_other,2017-2018,12600.00,12902.47
2_professional_services,2017-2018,11450.90,11720.83
2_professional_services,2018-2019,47966.24,48732.63
2_professional_services,2019-2020,16970.85,16985.77
3_information_technology,2017-2018,57714.95,59155.98
3_information_technology,2018-2019,22861.96,23217.50
3_information_technology,2019-2020,33547.50,33504.72
8_security_and_protection,2021-2022,26292.32,23882.58
9_human_capital,2017-2018,2581881.17,2648578.61
9_human_capital,2018-2019,1923607.85,1950750.95
9_human_capital,2019-2020,2533381.64,2512321.61
9_human_capital,2020-2021,1232838.65,1170048.12
9_human_capital,2021-2022,1847816.69,1715603.74
