d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2663647.03,2745668.75
2018-2019,1994436.06,2028506.08
2019-2020,2583899.99,2563999.16
2020-2021,1236751.55,1175527.72
2021-2022,1966029.12,1826850.28
2022-2023,1781477.07,1593202.68
