owner_org,d_fiscal_year,total
aafc-aac,2018-2019,1654.40
aafc-aac,2019-2020,21331.85
aafc-aac,2020-2021,21877.91
aandc-aadnc,2017-2018,111050.91
aandc-aadnc,2018-2019,77622.77
aandc-aadnc,2019-2020,96105.25
aandc-aadnc,2020-2021,8012.40
atssc-scdata,2017-2018,10758.84
cbsa-asfc,2017-2018,166190.29
cbsa-asfc,2018-2019,168753.92
cbsa-asfc,2019-2020,98310.25
cbsa-asfc,2020-2021,14341.65
chrc-ccdp,2018-2019,14815.50
cic,2017-2018,67316.31
cic,2018-2019,134424.45
cic,2019-2020,94380.82
cic,2020-2021,16031.80
csc-scc,2017-2018,157538.72
csc-scc,2018-2019,105475.21
csc-scc,2019-2020,126166.47
csc-scc,2020-2021,17316.11
csps-efpc,2017-2018,14038.50
csps-efpc,2018-2019,10994.90
csps-efpc,2019-2020,10934.00
csps-efpc,2020-2021,49637.96
dfatd-maecd,2018-2019,8697.50
dfatd-maecd,2019-2020,14997.50
dfatd-maecd,2020-2021,51458.44
dfo-mpo,2017-2018,191556.68
dfo-mpo,2018-2019,42683.12
dfo-mpo,2019-2020,98151.46
dfo-mpo,2020-2021,28040.39
dnd-mdn,2017-2018,78773.00
dnd-mdn,2018-2019,49213.98
dnd-mdn,2019-2020,49597.67
dnd-mdn,2020-2021,6794.12
ec,2017-2018,87701.38
ec,2018-2019,33242.95
ec,2019-2020,34733.17
ec,2020-2021,15368.46
elections,2017-2018,38953.53
elections,2019-2020,11375.00
esdc-edsc,2017-2018,82494.83
esdc-edsc,2018-2019,24600.00
esdc-edsc,2019-2020,11353.00
esdc-edsc,2020-2021,35100.00
fcac-acfc,2018-2019,2013.01
fcac-acfc,2019-2020,43313.39
feddevontario,2017-2018,35078.51
feddevontario,2019-2020,15016.50
fintrac-canafe,2018-2019,10650.00
hc-sc,2017-2018,357136.77
hc-sc,2018-2019,109052.00
hc-sc,2019-2020,154497.23
hc-sc,2020-2021,67431.52
ic,2017-2018,150262.87
ic,2018-2019,87912.50
ic,2019-2020,86716.10
ic,2020-2021,162601.17
isc-sac,2017-2018,52112.67
isc-sac,2018-2019,81406.93
isc-sac,2019-2020,19823.56
isc-sac,2020-2021,88711.88
jus,2017-2018,36915.00
jus,2018-2019,64437.19
jus,2019-2020,77845.50
jus,2020-2021,16380.00
nrc-cnrc,2017-2018,74968.09
nrc-cnrc,2019-2020,55282.09
nrc-cnrc,2020-2021,39997.32
nrcan-rncan,2018-2019,22302.00
nrcan-rncan,2019-2020,11520.00
nserc-crsng,2020-2021,16221.83
nsira-ossnr,2019-2020,10934.00
oag-bvg,2018-2019,0.00
oag-bvg,2019-2020,19866.00
oag-bvg,2020-2021,0.00
osfi-bsif,2017-2018,50915.59
osfi-bsif,2018-2019,28709.41
osfi-bsif,2019-2020,3251.44
osfi-bsif,2020-2021,55498.57
pch,2018-2019,10413.39
pch,2019-2020,39905.86
pco-bcp,2018-2019,14910.00
pco-bcp,2019-2020,81880.75
phac-aspc,2017-2018,99891.42
phac-aspc,2018-2019,48554.71
phac-aspc,2019-2020,91284.15
phac-aspc,2020-2021,63428.53
pmprb-cepmb,2017-2018,21911.77
ps-sp,2017-2018,53671.65
ps-sp,2018-2019,22739.00
ps-sp,2019-2020,44599.26
ps-sp,2020-2021,6310.96
psc-cfp,2018-2019,11025.00
psc-cfp,2019-2020,33547.50
pwgsc-tpsgc,2017-2018,402347.86
pwgsc-tpsgc,2018-2019,351222.42
pwgsc-tpsgc,2019-2020,514887.19
pwgsc-tpsgc,2020-2021,176562.33
rcmp-grc,2017-2018,108956.91
rcmp-grc,2018-2019,150680.29
rcmp-grc,2019-2020,132347.20
rcmp-grc,2020-2021,103504.45
ssc-spc,2017-2018,166977.51
ssc-spc,2018-2019,163144.07
ssc-spc,2019-2020,340125.35
ssc-spc,2020-2021,121284.99
tbs-sct,2017-2018,43873.24
tbs-sct,2018-2019,82545.01
tbs-sct,2019-2020,82771.16
tbs-sct,2020-2021,41385.58
tc,2018-2019,40051.65
tc,2019-2020,27791.73
tsb-bst,2020-2021,12928.50
vac-acc,2018-2019,21500.26
vac-acc,2019-2020,3241.24
