owner_org,d_fiscal_year,total,total_constant_2019_dollars
aandc-aadnc,2017-2018,55183.72,56558.57
aandc-aadnc,2018-2019,31632.53,32124.46
aandc-aadnc,2019-2020,31719.20,31451.52
cbsa-asfc,2017-2018,29222.53,29979.78
cbsa-asfc,2018-2019,25886.58,26291.00
cbsa-asfc,2019-2020,21391.13,21253.43
cbsa-asfc,2020-2021,12929.74,12296.35
cbsa-asfc,2021-2022,9722.39,9026.70
cihr-irsc,2019-2020,9005.80,8787.85
cihr-irsc,2020-2021,54785.28,52082.74
cihr-irsc,2021-2022,54785.28,50865.12
cra-arc,2017-2018,1440584.07,1479752.44
cra-arc,2018-2019,71374.05,72784.09
cra-arc,2019-2020,7203.66,7142.87
cra-arc,2020-2021,6276.48,5969.68
cra-arc,2021-2022,39720.31,37285.72
dnd-mdn,2017-2018,224127.57,229922.49
dnd-mdn,2018-2019,307964.37,312263.80
dnd-mdn,2019-2020,438540.74,435069.62
dnd-mdn,2020-2021,405632.17,385618.90
dnd-mdn,2021-2022,395410.91,367117.28
fin,2019-2020,236156.71,233961.26
fin,2020-2021,277193.59,263526.23
fin,2021-2022,252773.31,234686.12
hc-sc,2018-2019,8415.18,8527.83
hc-sc,2019-2020,12161.46,12058.83
hc-sc,2020-2021,12128.23,11529.95
hc-sc,2021-2022,9612.84,8959.29
irb-cisr,2018-2019,8845.38,8952.25
irb-cisr,2019-2020,29780.01,29503.22
irb-cisr,2020-2021,31817.10,30247.57
irb-cisr,2021-2022,26530.87,24686.81
isc-sac,2018-2019,3652.15,3690.62
isc-sac,2019-2020,11046.99,10953.77
isc-sac,2020-2021,11016.81,10473.35
isc-sac,2021-2022,11016.81,10228.50
jus,2017-2018,314102.87,321917.26
jus,2018-2019,405843.06,410990.84
jus,2019-2020,300307.40,297324.03
jus,2020-2021,377564.66,358955.55
jus,2021-2022,292339.65,271846.04
nrcan-rncan,2018-2019,15782.71,16067.34
rcmp-grc,2017-2018,44449.05,45590.42
rcmp-grc,2018-2019,63345.08,64301.07
rcmp-grc,2019-2020,97830.41,96949.43
rcmp-grc,2020-2021,100803.66,95828.13
rcmp-grc,2021-2022,83811.16,77834.16
