d_most_recent_category,d_fiscal_year,total
10_office_management,2017-2018,1616857.1146603958
10_office_management,2018-2019,652273.4185796009
10_office_management,2019-2020,1039124.6025066806
10_office_management,2020-2021,1030731.1061546553
11_defence,2017-2018,995.7614457831324
3_information_technology,2017-2018,468733.45078713214
3_information_technology,2018-2019,287438.506929606
3_information_technology,2019-2020,159112.59686151208
3_information_technology,2020-2021,265798.69180682575
