normalized_vendor_name,original_vendor_name
4 OFFICE AUTOMATION,4 Office Automation Ltd
4 OFFICE AUTOMATION,4 Office Automation Ltd.
4 OFFICE AUTOMATION,4 OFFICE AUTOMATION LTD
4 OFFICE AUTOMATION,4 OFFICE AUTOMATION LTD.
4 OFFICE AUTOMATION,"4 Office Automation, Ltd"
4 OFFICE AUTOMATION,"4 OFFICE AUTOMATION, LTD."
4 OFFICE AUTOMATION,4 Office  Automation Ltd.
4 OFFICE AUTOMATION,4 Office Automation Limited
4 OFFICE AUTOMATION,4 Office Automation
4 OFFICE AUTOMATION,4 OFFICE AUTOMATION
4 OFFICE AUTOMATION,4Office Automation Ltd
