d_most_recent_category,d_fiscal_year,total
2_professional_services,2017-2018,15040930.5950239
2_professional_services,2018-2019,4690517.119585304
2_professional_services,2019-2020,4381045.777735574
2_professional_services,2020-2021,371072.1833601169
5_transportation_and_logistics,2017-2018,102621.23
