d_fiscal_year,total,total_constant_2019_dollars
2017-2018,15143551.83,15606417.44
2018-2019,4690517.12,4778582.65
2019-2020,4381045.78,4345887.44
2020-2021,371072.18,349696.67
2021-2022,343875.00,325251.06
