normalized_vendor_name,original_vendor_name
CISION CANADA,CEDROM-SNI INC.
CISION CANADA,CISION CANADA INC
CISION CANADA,CNW GROUP LTD.
CISION CANADA,CISION CANADA INC.
CISION CANADA,Cision Canada Inc.
CISION CANADA,CNW Group
CISION CANADA,CEDROM - SNI
CISION CANADA,CNW
CISION CANADA,CEDROM-SNI INC
CISION CANADA,CNW GROUP LIMITED
CISION CANADA,Cision Canda Inc.
CISION CANADA,CNW GROUP
CISION CANADA,CEDROM-SNI
CISION CANADA,CNW Group Ltd
CISION CANADA,Cedrom-Sni Inc.
CISION CANADA,Cedrom-SNi Inc.
CISION CANADA,CNW a CISION company
CISION CANADA,CNW GROUP LTD
CISION CANADA,CEDROM SNI
CISION CANADA,Cedrom
CISION CANADA,CNW Group Ltd.
CISION CANADA,Cedrom-SNi
CISION CANADA,Cnw Group Ltd.
CISION CANADA,CEDROM-SNI LES ARCHITECTES DE L'INFORMATION
CISION CANADA,CNW Telbec
CISION CANADA,CNW TELBEC
CISION CANADA,CNW Group LTD
CISION CANADA,Cedrom-Sni
CISION CANADA,CNWGroup
CISION CANADA,Cedrom-SNI
CISION CANADA,Cedrom SNI
CISION CANADA,CNW group Ltd.
CISION CANADA,CISION CAN INC.
CISION CANADA,CISION Canada Inc.
CISION CANADA,CISION CANADA
CISION CANADA,CNW Group (a Cision company)
CISION CANADA,CNW Group LTD.
CISION CANADA,CEDROM-SNi
CISION CANADA,CNW/Cision
CISION CANADA,CEDROM-Sni
