d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2979899.48,3071997.99
2018-2019,2842523.77,2893520.88
2019-2020,5645992.95,5602033.05
2020-2021,7630230.96,7281001.75
2021-2022,2700956.17,2530031.00
