d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2017-2018,317821.55,327636.28
it_consulting_services,2018-2019,364967.75,371988.40
it_consulting_services,2019-2020,316037.91,313832.82
it_consulting_services,2020-2021,158845.51,151184.61
it_consulting_services,2021-2022,299502.47,278285.36
it_consulting_services,2022-2023,416677.71,372849.12
it_devices_equipment,2019-2020,22600.00,22419.72
it_other,2017-2018,25169.11,25943.59
it_other,2018-2019,51933.05,52928.25
it_other,2019-2020,56500.00,55545.95
it_other,2020-2021,25580.83,24353.91
it_other,2021-2022,46336.78,42917.47
it_other,2022-2023,101410.51,90732.66
it_software_licensing,2017-2018,197020.18,203734.72
it_software_licensing,2018-2019,107957.69,109459.18
it_software_licensing,2019-2020,316808.07,315957.50
it_software_licensing,2020-2021,100978.32,95998.44
it_software_licensing,2021-2022,382334.34,356453.75
it_software_licensing,2022-2023,286682.62,255492.09
