owner_org,d_fiscal_year,total
aafc-aac,2017-2018,20443.420157426423
aafc-aac,2018-2019,20443.420157426423
acoa-apeca,2017-2018,13368.341496350364
acoa-apeca,2018-2019,16498
acoa-apeca,2019-2020,38836.83309859155
acoa-apeca,2020-2021,42314.75845070423
cic,2017-2018,24940.595399061032
cic,2018-2019,27255.441079812208
cic,2019-2020,27330.11352112676
cra-arc,2017-2018,118197.72551937815
cra-arc,2018-2019,121014.40713163726
cra-arc,2019-2020,84572.01261173547
cra-arc,2020-2021,38727.69953051643
crtc,2017-2018,5267.460575342466
crtc,2018-2019,5975.949424657534
cta-otc,2017-2018,37897.87836546964
cta-otc,2018-2019,37897.87836546964
cta-otc,2019-2020,38001.70816921065
cta-otc,2020-2021,37897.87836546964
dfatd-maecd,2019-2020,1398.7587894736844
dfatd-maecd,2020-2021,88298.92678833903
ec,2018-2019,15106.186266094419
ec,2019-2020,78983.7739055794
ec,2020-2021,6474.07982832618
fcac-acfc,2017-2018,16950
feddevontario,2020-2021,3501.6375313059034
fin,2017-2018,20801.04
fin,2018-2019,11522.44094488189
fin,2019-2020,5427.55905511811
hc-sc,2018-2019,12147.5
hc-sc,2019-2020,16226.222627737225
hc-sc,2020-2021,16181.888686131386
ic,2017-2018,29687.176799440953
ic,2018-2019,29687.176799440953
ic,2019-2020,27534.495968139432
ic,2020-2021,101675.954169279
nfb-onf,2018-2019,883.3072282608696
nfb-onf,2019-2020,80822.61138586956
nfb-onf,2020-2021,177940.50894662045
nserc-crsng,2018-2019,23617
nserc-crsng,2019-2020,11162.479051094891
nserc-crsng,2020-2021,33395.94142335767
ocol-clo,2020-2021,6368.269450549451
osfi-bsif,2017-2018,437.8764383561644
pco-bcp,2017-2018,906332.9132311977
pco-bcp,2018-2019,906332.9132311977
pco-bcp,2019-2020,908816.0171030641
pco-bcp,2020-2021,906332.9132311977
ps-sp,2017-2018,20801.04
ps-sp,2018-2019,22401.12
ps-sp,2019-2020,24001.200000000004
tbs-sct,2018-2019,1758.3333333333333
tbs-sct,2019-2020,10163.166666666666
tc,2020-2021,24997.17389221557
tsb-bst,2017-2018,21978.62
vac-acc,2018-2019,4404.634787961696
vac-acc,2019-2020,52003.10749658003
vac-acc,2020-2021,47456.38771545828
wage,2020-2021,18549.3
