owner_org,d_fiscal_year,total,total_constant_2019_dollars
dnd-mdn,2019-2020,288205.21,286640.02
dnd-mdn,2020-2021,132051.73,125894.45
dnd-mdn,2021-2022,1650218.81,1525019.65
ec,2017-2018,76989.37,79168.22
ec,2018-2019,64619.94,65171.04
ec,2019-2020,17465.18,17102.84
ec,2020-2021,15469.70,14672.11
ec,2021-2022,85834.14,78554.73
nrcan-rncan,2017-2018,29791.39,30712.97
nrcan-rncan,2020-2021,28086.24,27009.51
pc,2017-2018,966506.27,998382.60
pc,2018-2019,1399093.32,1431922.62
pc,2019-2020,131985.56,130921.49
pc,2020-2021,58837.23,56283.11
pc,2021-2022,169284.41,158076.00
tc,2017-2018,18570.65,19158.50
tc,2018-2019,15892.12,16297.69
tc,2019-2020,57091.07,57088.70
tc,2020-2021,18819.16,17735.09
tc,2021-2022,303837.83,284409.48
