d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
2_professional_services,2019-2020,165883.24,163777.66
2_professional_services,2020-2021,63732.76,60342.07
3_information_technology,2017-2018,1219089.77,1250724.33
3_information_technology,2018-2019,1145481.57,1163295.50
3_information_technology,2019-2020,1566630.19,1545820.59
3_information_technology,2020-2021,2034607.59,1934240.97
3_information_technology,2021-2022,2085058.22,1598744.93
