owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,1194116.77,1230830.23
aafc-aac,2018-2019,1145481.57,1166419.80
aafc-aac,2019-2020,1239952.50,1226021.24
aafc-aac,2020-2021,1155100.25,1101243.08
aafc-aac,2021-2022,1155100.25,1080897.81
nrcan-rncan,2019-2020,326677.69,320513.43
nrcan-rncan,2020-2021,879507.34,838499.84
nrcan-rncan,2021-2022,879507.34,823008.70
osgg-bsgg,2017-2018,24973.00,25670.12
ssc-spc,2019-2020,165883.24,163862.14
ssc-spc,2020-2021,63732.76,60277.04
ssc-spc,2021-2022,58794.05,53459.71
