d_fiscal_year,total,total_constant_2019_dollars
2017-2018,3769824.56,3871186.81
2018-2019,1561506.09,1578961.28
2019-2020,12112819.38,11980865.53
2020-2021,18358659.65,17461063.13
2021-2022,28534150.16,26369779.59
