d_fiscal_year,total,total_constant_2019_dollars
2017-2018,94763.58,97505.13
2018-2019,104654.15,106364.47
2019-2020,1781107.00,1741943.82
2020-2021,52136309.79,49644607.45
2021-2022,683569.70,625828.11
2022-2023,648698.81,577694.67
