owner_org,d_fiscal_year,total
aafc-aac,2017-2018,53401.95
aafc-aac,2018-2019,72411.81
aafc-aac,2019-2020,14037.369999999999
aafc-aac,2020-2021,29939.08
cfia-acia,2017-2018,41361.63
cfia-acia,2018-2019,19431.508545613844
cfia-acia,2019-2020,118983.31145438616
cfia-acia,2020-2021,29334.88
cgc-ccg,2018-2019,12810.83
hc-sc,2020-2021,43790.98135593221
isc-sac,2020-2021,620832.24
nrc-cnrc,2019-2020,61098.8
nrcan-rncan,2020-2021,19776.3
phac-aspc,2019-2020,1586987.5194187276
phac-aspc,2020-2021,51715850.50333371
