owner_org,d_fiscal_year,total,total_constant_2019_dollars
cbsa-asfc,2017-2018,89092.83,91746.72
cbsa-asfc,2018-2019,143229.60,145178.24
cbsa-asfc,2019-2020,51401.01,50665.98
cbsa-asfc,2020-2021,138815.50,132314.17
cra-arc,2017-2018,12122.33,12497.05
cra-arc,2018-2019,12122.33,12354.64
cra-arc,2019-2020,33.21,33.31
csa-asc,2017-2018,22449.43,23108.33
dnd-mdn,2017-2018,333536.22,343324.93
dnd-mdn,2018-2019,1159241.30,1181573.86
ic,2017-2018,399556.34,411930.19
ic,2018-2019,188756.54,192279.65
ic,2019-2020,208605.39,206346.44
ic,2020-2021,172911.06,164441.27
ic,2022-2023,210262.40,186070.74
infc,2017-2018,37536.34,38680.62
infc,2018-2019,79743.89,81188.64
infc,2019-2020,91061.80,90335.40
infc,2020-2021,90812.99,86483.09
infc,2021-2022,90812.99,84431.17
infc,2022-2023,90812.99,81259.85
oag-bvg,2017-2018,29351.75,30259.04
oag-bvg,2018-2019,32883.14,33412.82
oag-bvg,2019-2020,11300.00,11322.29
pwgsc-tpsgc,2017-2018,1115802.81,1148900.41
pwgsc-tpsgc,2018-2019,2512846.99,2560507.97
pwgsc-tpsgc,2019-2020,2242352.59,2226922.76
pwgsc-tpsgc,2020-2021,1282713.58,1221992.24
pwgsc-tpsgc,2021-2022,876529.89,814938.53
pwgsc-tpsgc,2022-2023,164718.82,147407.63
rcmp-grc,2017-2018,20061.75,20664.48
vac-acc,2019-2020,113390.53,110802.37
vac-acc,2020-2021,65708.93,62658.99
