d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,356735.6610568676
1_facilities_and_construction,2018-2019,1254225.0687120669
1_facilities_and_construction,2019-2020,70978.79011553273
1_facilities_and_construction,2020-2021,241876.9333119384
10_office_management,2019-2020,113390.53000000001
10_office_management,2020-2021,163967.22149062192
11_defence,2017-2018,9682.954520547946
11_defence,2018-2019,9951.925479452055
3_information_technology,2017-2018,185390.85468603318
3_information_technology,2018-2019,134522.87137500307
3_information_technology,2019-2020,284911.7358759535
3_information_technology,2020-2021,234050.2687003177
6_industrial_products_and_services,2017-2018,1448581.5839861862
6_industrial_products_and_services,2018-2019,2567086.6151170232
6_industrial_products_and_services,2019-2020,2157768.474531911
6_industrial_products_and_services,2020-2021,863866.9187376507
8_security_and_protection,2017-2018,59118.747176273435
8_security_and_protection,2018-2019,148414.4580575609
8_security_and_protection,2019-2020,72891.03068233808
8_security_and_protection,2020-2021,229046.48373032172
