d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2059509.80,2121111.78
2018-2019,4128823.81,4206495.82
2019-2020,2718144.54,2696428.57
2020-2021,1750962.07,1667889.76
2021-2022,967342.88,899369.70
2022-2023,465794.22,414738.22
