owner_org,d_fiscal_year,total
cbsa-asfc,2017-2018,89092.83
cbsa-asfc,2018-2019,143229.60
cbsa-asfc,2019-2020,51401.01
cbsa-asfc,2020-2021,138815.50
cra-arc,2017-2018,12122.33
cra-arc,2018-2019,12122.33
cra-arc,2019-2020,33.21
csa-asc,2017-2018,22449.43
dnd-mdn,2017-2018,333536.22
dnd-mdn,2018-2019,1159241.30
ic,2017-2018,399556.34
ic,2018-2019,188756.54
ic,2019-2020,208605.39
ic,2020-2021,172911.06
infc,2017-2018,37536.34
infc,2018-2019,65121.02
infc,2019-2020,72857.82
infc,2020-2021,72658.75
oag-bvg,2017-2018,29351.75
oag-bvg,2018-2019,32883.14
oag-bvg,2019-2020,11300.00
pwgsc-tpsgc,2017-2018,1115802.81
pwgsc-tpsgc,2018-2019,2512846.99
pwgsc-tpsgc,2019-2020,2242352.59
pwgsc-tpsgc,2020-2021,1282713.58
rcmp-grc,2017-2018,20061.75
vac-acc,2019-2020,113390.53
vac-acc,2020-2021,65708.93
