d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2346433.26,2416153.59
2018-2019,3533330.61,3581419.30
2019-2020,8984106.70,8839702.44
2020-2021,29698916.65,28147942.60
2021-2022,16801816.71,15302635.71
2022-2023,448139.93,399938.85
