normalized_vendor_name,original_vendor_name
XEROX,XEROX CANADA LTD
XEROX,XEROX CANADA LTD.
XEROX,XEROX CANADA
XEROX,XEROX CANADA INC.
XEROX,Xerox Canada Ltd.
XEROX,Xerox Canada
XEROX,Xerox Canada Ltd
XEROX,Xerox Canada ltd
XEROX,Xerox
XEROX,Xerox Canada Inc
XEROX,XEROX CA LTD.
XEROX,XEROX CANADA INC (DARTMOUTH)
XEROX,XEROX
XEROX,Xerox Canada Ltée
XEROX,XEROX CANADA LTÉE
XEROX,Xerox Canada Ltd.(Toronto)
XEROX,XEROX CANADA LTD. - OTTAWA
XEROX,Xerox Canada Ltd.(Winnipeg)
XEROX,Xerox Canada Inc.
XEROX,XEROX CANADA LTEE.
XEROX,XEROX Canada Ltd
XEROX,Xerox Corporation
XEROX,Xerox canada Ltd.
XEROX,Xérox Canada Ltd
XEROX,Xerox Canada LTD.
XEROX,XEROX CANADA LTEE
XEROX,XEROX CANADA LIMITED
XEROX,Xerox Canada Limited
XEROX,Xerox Canada Ldt.
XEROX,Xerox (CIC)
XEROX,Xerox Canada Ltee
XEROX,XEROX CORPORATION
XEROX,XEROX SHANGHAI
XEROX,XEROX (HONG KONG)
XEROX,XEROX CANADA LTD.(TORONTO)
XEROX,Xérox Canada Inc
XEROX,FUJI XEROX (CHINA) CO. LTD SHANGHAI
XEROX,FUJI XEROX TOKYO (K
XEROX,XEROX Canada Limited
XEROX,Xerox Canada Ltd (Saint John)
XEROX,XEROX CANADA INC
XEROX,XEROX EASTERN REGION BUSINESS SOLUTIONS
XEROX,Xerox Canada LTD
XEROX,Xeroxgraphic Digital Solutions
XEROX,XEROX CANADANA LTEE.
XEROX,XEROX Canada Ltd.
XEROX,RANK-XEROX
XEROX,FUJI XEROX (HONG KONG) LIMITED
XEROX,XEROX CANADA LTD.  OTTAWA
XEROX,"Fuji Xerox Shanghai Co., Ltd."
XEROX,XEROX CANADA LTD. C/O PRINTER PLUS
XEROX,XEROX CANADA LTD (St-John)
XEROX,Xerox Canada Inc (Dartmouth)
XEROX,XEROX RESEARCH CENTRE OF CANADA
XEROX,XEROX CANADA LIMITEE
XEROX,xerox canada ltd
XEROX,XEROX CANANDA LTD.
XEROX,Cong ty TNHH Fuji Xerox Viet Nam
XEROX,XEROX CANADA LTD BC ACC.
XEROX,xerox
XEROX,Xerox canada LTD
XEROX,XEROX CA LTD
XEROX,Xerox Canada Ltd. reseller Capital Cad
XEROX,Xérox Canada LTD
XEROX,I.D.S. XEROX
XEROX,Xerox Canada LTEE.
