d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
0_other,2017-2018,0.00,0.00
0_other,2018-2019,0.00,0.00
0_other,2019-2020,0.00,0.00
0_other,2020-2021,12959.26,12327.75
0_other,2021-2022,14119.80,13109.45
1_facilities_and_construction,2017-2018,4595.77,4705.95
1_facilities_and_construction,2018-2019,26322.99,26732.36
1_facilities_and_construction,2019-2020,16115.80,15979.80
1_facilities_and_construction,2020-2021,16071.76,15278.95
1_facilities_and_construction,2021-2022,10679.23,9962.73
10_office_management,2017-2018,7429911.72,7622166.29
10_office_management,2018-2019,8352787.95,8480737.53
10_office_management,2019-2020,8732814.17,8659479.08
10_office_management,2020-2021,7413548.08,7047507.51
10_office_management,2021-2022,6525301.17,6058631.61
11_defence,2017-2018,880364.37,903129.91
11_defence,2018-2019,633898.02,643803.91
11_defence,2019-2020,837213.89,827940.35
11_defence,2020-2021,1253422.30,1192384.28
11_defence,2021-2022,1068949.07,995119.26
2_professional_services,2017-2018,2445.26,2508.62
2_professional_services,2018-2019,2445.26,2483.29
2_professional_services,2019-2020,817.32,819.12
3_information_technology,2017-2018,6688711.74,6861543.42
3_information_technology,2018-2019,8902639.07,9040124.66
3_information_technology,2019-2020,9104668.02,9029855.42
3_information_technology,2020-2021,8247125.35,7844660.48
3_information_technology,2021-2022,6162450.64,5750018.30
6_industrial_products_and_services,2017-2018,7069.40,7252.59
6_industrial_products_and_services,2018-2019,16724.48,16928.10
6_industrial_products_and_services,2019-2020,238.27,239.11
9_human_capital,2019-2020,3408.18,3364.95
9_human_capital,2020-2021,4641.74,4412.77
9_human_capital,2021-2022,4641.74,4309.60
