normalized_vendor_name,original_vendor_name
CHEVRON,Chevron Canada Limited
CHEVRON,CHEVRON CANADA
CHEVRON,CHEVRON CANADA LIMITED
CHEVRON,Chevron Canada
CHEVRON,Chevron
CHEVRON,Chevron Canada Ltd
CHEVRON,CHEVRON CANADA LTD
CHEVRON,CHEVRON CANADA LTD.
CHEVRON,Chevron Canada LTD
CHEVRON,Chevron Canada Ltd.
CHEVRON,CHEVRON
CHEVRON,CHEVRON CA
CHEVRON,CHEVRON CANADA R&M ULC
CHEVRON,Cheveron Canada
CHEVRON,ChevronCanada Ltd
CHEVRON,CHEVRON PHILLIPS CHEMICAL CO. LP
CHEVRON,CHEVRON CANADA R AND M ULC
CHEVRON,CHEVRON CANADAD LTD
