d_most_recent_category,d_fiscal_year,total
11_defence,2017-2018,4487932.703649635
11_defence,2018-2019,3631.2043795620434
5_transportation_and_logistics,2017-2018,3278378.7399999998
5_transportation_and_logistics,2018-2019,73500
5_transportation_and_logistics,2019-2020,27300
