d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2017-2018,132222.25,135388.62
it_consulting_services,2018-2019,317858.79,322811.97
it_consulting_services,2019-2020,49434.53,48890.19
it_consulting_services,2021-2022,21630.00,19536.22
