owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2018-2019,31824.55,32268.54
aafc-aac,2019-2020,23133.50,23122.95
aandc-aadnc,2019-2020,173314.94,172838.28
aandc-aadnc,2020-2021,305723.10,295015.23
aandc-aadnc,2021-2022,511100.25,376163.47
cer-rec,2020-2021,12657.53,11964.05
cer-rec,2021-2022,42342.47,38504.92
csa-asc,2017-2018,16341.01,16830.54
csc-scc,2019-2020,26428.08,26400.92
csc-scc,2020-2021,16810.49,16160.84
dfo-mpo,2017-2018,390958.83,399380.84
dfo-mpo,2018-2019,955756.06,967736.56
dfo-mpo,2019-2020,262969.44,262345.10
dfo-mpo,2020-2021,1152853.82,1127148.39
dfo-mpo,2021-2022,840493.58,578965.08
dnd-mdn,2017-2018,1663031.63,1705500.20
dnd-mdn,2018-2019,1792148.81,1818227.25
dnd-mdn,2019-2020,1040983.32,1038309.79
dnd-mdn,2020-2021,2618252.90,2550906.21
dnd-mdn,2021-2022,2163358.93,1539805.93
ec,2020-2021,10235.74,9725.15
ec,2021-2022,35898.36,26278.25
nrc-cnrc,2020-2021,0.00,0.00
nrc-cnrc,2021-2022,12610.80,11503.02
nrcan-rncan,2018-2019,0.00,0.00
nrcan-rncan,2019-2020,29622.47,29544.84
nrcan-rncan,2020-2021,39352.37,38506.18
pc,2017-2018,242410.06,248482.98
pc,2018-2019,56676.11,57322.12
pc,2019-2020,9033.34,9045.73
pc,2020-2021,486784.57,480784.73
pc,2021-2022,1359522.14,868514.68
pwgsc-tpsgc,2017-2018,15194473.41,15560917.36
pwgsc-tpsgc,2018-2019,12287914.80,12455330.72
pwgsc-tpsgc,2019-2020,22806444.58,22756731.05
pwgsc-tpsgc,2020-2021,7275843.64,7081622.57
pwgsc-tpsgc,2021-2022,6598260.69,4377503.38
