d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2019-2020,1256092.80,1230339.07
1_facilities_and_construction,2020-2021,4057290.91,3863842.05
1_facilities_and_construction,2021-2022,533561.54,505280.11
1_facilities_and_construction,2022-2023,419868.67,372223.40
