d_most_recent_category,d_fiscal_year,total
2_professional_services,2017-2018,1035272.7859058848
2_professional_services,2018-2019,1035272.7859058848
2_professional_services,2019-2020,1038109.1497028873
2_professional_services,2020-2021,1035272.7859058848
